"","Text_name","State_cap_travel_time"
"1204","Rio Grande_RS",2363.41482620867
"1205","Capanema_PR",506.297585641993
"1206","Orizona_GO",601.244754750391
"1207","Manari_PE",1885.66634238536
"1208","Alto Alegre do Pindaré_MA",795.428751111637
"1209","Conchal_SP",351.768902569378
"1210","Fernando Falcão_MA",866.367897725957
"1211","Capetinga_MG",1086.07845426269
"1212","Angélica_MS",208.166975590012
"1213","Barretos_SP",384.078674750891
"1214","Curionópolis_PA",1046.65314268183
"1215","Santana da Boa Vista_RS",2350.16340823508
"1216","Comendador Gomes_MG",959.311225395718
"1217","Queluzito_MG",1207.70055677473
"1218","Maracaju_MS",284.677792886959
"1219","Lajeado do Bugre_RS",2162.70140244303
"1220","Sirinhaém_PE",2003.12977881875
"1221","Ascurra_SC",1832.16787478898
"1222","Cascavel_CE",2215.41861540442
"1223","Araripina_PE",1986.72860442116
"1224","Juquitiba_SP",409.521335412937
"1225","Buriti dos Lopes_PI",2399.29736033809
"1226","Casinhas_PE",2043.47101765171
"1227","Abatiá_PR",232.058584833274
"1228","Guaporé_RS",2144.03750806877
"1229","Campestre do Maranhão_MA",856.196356833843
"1230","Paranã_TO",727.820823473819
"1231","Alvorada_TO",694.972940847988
"1232","Munhoz de Melo_PR",331.293662698503
"1233","Iracema do Oeste_PR",470.806918574849
"1234","Marianópolis do Tocantins_TO",921.047001067661
"1235","Palmares Paulista_SP",408.42479632024
"1236","Maiquinique_BA",1284.23986875477
"1237","Ponto dos Volantes_MG",1161.57485963288
"1238","Dom Expedito Lopes_PI",2165.21230515266
"1239","Guaramirim_SC",1753.22181670096
"1240","Indaiabira_MG",1077.39909165487
"1241","Uruana de Minas_MG",835.3729309822
"1242","Sertão Santana_RS",2245.21059038995
"1243","Esperantinópolis_MA",721.403266607059
"1244","Bonito_PA",1468.16607225502
"1245","Madeiro_PI",2380.03143420101
"1246","Jenipapo de Minas_MG",1233.89629288991
"1247","Tocantínia_TO",932.55542456819
"1248","Ribeirão_PE",2002.64419670681
"1249","São Sebastião da Bela Vista_MG",1264.09404104753
"1250","Santa Cruz do Rio Pardo_SP",516.730516685589
"1251","Corumbataí do Sul_PR",381.233750459934
"1252","Independência_RS",2228.11987807932
"1253","Pirapemas_MA",718.091617408548
"1254","Realeza_PR",486.477074658196
"1255","Remígio_PB",839.140798563113
"1256","Alexânia_GO",661.155277268237
"1257","Álvares Florence_SP",496.180674108406
"1258","Monte Azul Paulista_SP",392.51921557746
"1259","Novo Horizonte do Oeste_RO",1760.62356802439
"1260","Riachão_MA",739.831393288429
"1261","Olho d'Água das Flores_AL",1099.8653351689
"1262","São Francisco_SP",539.443212015787
"1263","Peixe_TO",731.779915483992
"1264","Duartina_SP",485.524077214855
"1265","Alvarães_AM",5766.58619597912
"1266","Campinaçu_GO",844.700380637856
"1267","Mundo Novo_MS",297.805907739841
"1268","São José do Alegre_MG",1275.69376005089
"1269","Tupã_SP",543.422742416104
"1270","Palestina de Goiás_GO",631.165013172081
"1271","Curaçá_BA",1787.06029784954
"1272","Laranjeiras do Sul_PR",390.112912998002
"1273","Tenente Portela_RS",2156.44264370923
"1274","São José do Norte_RS",2371.64105407186
"1275","Estrela Dalva_MG",1353.65304479499
"1276","Parintins_AM",3439.58030398691
"1277","Santa Tereza_RS",2154.74107475101
"1278","Coluna_MG",1232.87905405298
"1279","Cubatão_SP",397.286452587587
"1280","Pedro Osório_RS",2370.7971282095
"1281","Guatapará_SP",377.38417550488
"1282","Landri Sales_PI",2081.96730386986
"1283","Indiana_SP",597.598515350184
"1284","Borda da Mata_MG",1266.48410706412
"1285","Belágua_MA",759.124970489232
"1286","Campo Alegre de Lourdes_BA",1856.66562001552
"1287","Ribeirão do Sul_SP",542.638289363865
"1288","Arataca_BA",1352.784353719
"1289","Monteirópolis_AL",1103.53667930325
"1290","Itapoá_SC",1755.03235436314
"1291","Palmital_SP",573.108135375915
"1292","Santa Tereza do Oeste_PR",481.014046240344
"1293","Maragogi_AL",1192.23631462742
"1294","Carmo de Minas_MG",1263.71627304566
"1295","Magé_RJ",613.693326055471
"1296","Inúbia Paulista_SP",570.806524636232
"1297","Itarantim_BA",1324.89378046346
"1298","Vista Alegre do Alto_SP",397.195560141867
"1299","São Simão_GO",459.962152649388
"1300","Cajari_MA",755.780455387388
"1301","Pirapora do Bom Jesus_SP",381.226661879718
"1302","Itapevi_SP",384.245272878278
"1303","Rio Branco_MT",1318.49318208811
"1304","Campos Novos Paulista_SP",545.310375238521
"1305","Florestópolis_PR",313.258903037112
"1306","Taparuba_MG",1353.67607608323
"1307","Crateús_CE",2165.2880280837
"1308","Bayeux_PB",881.186765528129
"1309","São Geraldo da Piedade_MG",1274.90228660748
"1310","Belo Campo_BA",1241.99182079577
"1311","Ipumirim_SC",1917.0198828678
"1312","Lago Verde_MA",705.162919149515
"1313","Brasilândia do Sul_PR",471.942375433193
"1314","Santa Margarida_MG",1281.29953764091
"1315","Prado_BA",1215.13155531515
"1316","Figueirópolis_TO",722.417775552997
"1317","Mirim Doce_SC",1862.59233882696
"1318","Santa Fé do Sul_SP",554.01538270545
"1319","Altamira_PA",1284.90323305036
"1320","Turilândia_MA",876.022085551009
"1321","Capão Bonito_SP",482.979918572155
"1322","São Leopoldo_RS",2156.32409138264
"1323","Piquet Carneiro_CE",2098.38170423521
"1324","Boa Vista do Sul_RS",2153.94990314194
"1325","Raposa_MA",791.295349587994
"1326","Taciba_SP",614.821972322498
"1327","Ponte Alta do Tocantins_TO",914.072762394155
"1328","São Francisco de Assis do Piauí_PI",2074.26164436868
"1329","Maués_AM",4399.30029841863
"1330","Moreira Sales_PR",428.883309766525
"1331","Quilombo_SC",1968.35031210562
"1332","Canoinhas_SC",1780.57311015999
"1333","Boqueirão do Leão_RS",2198.89577213355
"1334","Jaguaribe_CE",2071.62006828758
"1335","Simolândia_GO",853.303230929265
"1336","Neves Paulista_SP",458.907099137601
"1337","Patrocínio_MG",974.858367239323
"1338","Palmares do Sul_RS",2200.1199158848
"1339","Assaré_CE",2022.47238805534
"1340","Niterói_RJ",633.667672915897
"1341","Capitão_RS",2184.975270729
"1342","Boa Esperança_ES",1074.20400819462
"1343","Estiva Gerbi_SP",339.749306615927
"1344","Piedade do Rio Grande_MG",1256.64188697645
"1345","Japurá_PR",415.410564131994
"1346","Pedro Laurentino_PI",2052.05376840304
"1347","Ipuã_SP",341.685971383166
"1348","Caiçara_RS",2133.23962807426
"1349","Nova Esperança do Sul_RS",2328.68446260778
"1350","Nova Independência_SP",602.842933687103
"1351","Traipu_AL",1084.6063663206
"1352","Carazinho_RS",2138.9429439036
"1353","Banabuiú_CE",2116.73031908961
"1354","Bagé_RS",2393.9997042772
"1355","Uruaçu_GO",762.150173658159
"1356","Itatiaiuçu_MG",1171.46458917604
"1357","Rorainópolis_RR",2926.09432430455
"1358","Barro_CE",1970.0880678092
"1359","Granito_PE",1975.84481482353
"1360","Santa Clara d'Oeste_SP",561.742639878529
"1361","Bataguassu_MS",70.7347308969
"1362","Mataraca_PB",922.033948447576
"1363","Ribeirão Vermelho_MG",1176.49322896182
"1364","Curitibanos_SC",1856.4373190228
"1365","Jaguaquara_BA",1379.95469250874
"1366","Floresta_PR",355.876490628412
"1367","Canto do Buriti_PI",1972.45542935755
"1368","Rio Real_BA",1613.34833886905
"1369","Três Rios_RJ",577.315178142777
"1370","Telêmaco Borba_PR",249.048933701808
"1371","Cristalândia do Piauí_PI",1668.89906116657
"1372","Chapecó_SC",1950.90468064794
"1373","Nova Monte Verde_MT",944.498828852794
"1374","Conceição dos Ouros_MG",1277.62630386504
"1375","Pintópolis_MG",1081.64433152058
"1376","Ubaí_MG",1062.2915150395
"1377","Cabaceiras do Paraguaçu_BA",1488.4988116478
"1378","Lagoa Seca_PB",828.552246669166
"1379","Chapada dos Guimarães_MT",1177.33307722709
"1380","São Vicente_RN",770.454679890052
"1381","Sobradinho_RS",2258.27015972789
"1382","Serrinha_RN",799.244547071969
"1383","Votorantim_SP",415.13173451911
"1384","Cabo de Santo Agostinho_PE",2032.33556587419
"1385","Mesópolis_SP",543.853274444519
"1386","Cândido de Abreu_PR",324.526624234006
"1387","Luziânia_GO",678.531922121451
"1388","Itaobim_MG",1145.59126484086
"1389","Anahy_PR",504.91389202314
"1390","Araponga_MG",1282.87193508423
"1391","Ouriçangas_BA",1538.06941375943
"1392","Cambuí_MG",1273.63584426418
"1393","Passos Maia_SC",1925.27746055152
"1394","Nipoã_SP",475.768130095667
"1395","Piripá_BA",1283.0222617758
"1396","Lastro_PB",814.903931776824
"1397","Frei Lagonegro_MG",1238.78565521239
"1398","Luzinópolis_TO",1167.72964773832
"1399","Camargo_RS",2135.82946542958
"1400","Vitória Brasil_SP",530.303398853026
"1401","Mato Leitão_RS",2191.65748474974
"1402","Açu_RN",798.212750543682
"1403","São João do Pau d'Alho_SP",631.765457605814
"1404","Maringá_PR",337.406833238085
"1405","Barra D'Alcântara_PI",2215.86542973539
"1406","Joaquim Nabuco_PE",1998.03969849485
"1407","São Bernardino_SC",1958.2098358959
"1408","Campos Altos_MG",1048.32903487393
"1409","Comodoro_MT",1057.34514246705
"1410","Bom Jesus do Amparo_MG",1176.65201095696
"1411","Montauri_RS",2156.85883645428
"1412","Antonina_PR",166.271084658925
"1413","Itatim_BA",1423.68586637367
"1414","Paranatama_PE",1936.62144246913
"1415","Conceição da Barra_ES",1035.03801313639
"1416","Nova Maringá_MT",1111.37982981899
"1417","Reserva_PR",282.386861807172
"1418","Santa Rita do Novo Destino_GO",723.337781503138
"1419","Bauru_SP",462.87009304828
"1420","Montes Claros_MG",1057.59007220005
"1421","Jerumenha_PI",2043.51419194247
"1422","Lagoa da Prata_MG",1111.13319907013
"1423","Maratá_RS",2162.74865663573
"1424","Itaipé_MG",1213.2091362465
"1425","Cafelândia_PR",475.618251301729
"1426","Ipeúna_SP",393.68814720768
"1427","Independência_CE",2169.33612662933
"1428","Santa Clara do Sul_RS",2190.2789112605
"1429","Sumidouro_RJ",622.301893053106
"1430","Palmitinho_RS",2141.59324049191
"1431","São Sebastião do Maranhão_MG",1249.63817053969
"1432","Serrano do Maranhão_MA",934.874155054132
"1433","São Pedro da Cipa_MT",1241.78559149133
"1434","Ubatã_BA",1422.39299978745
"1435","Bananal_SP",277.350601989549
"1436","Cocalinho_MT",1355.76505678425
"1437","Icaraí de Minas_MG",1065.44772467157
"1438","Mocajuba_PA",1449.66646669663
"1439","Tangará_SC",1865.00392510535
"1440","Penápolis_SP",504.633593202047
"1441","Saquarema_RJ",675.297123861056
"1442","Arroio Grande_RS",2385.57862971881
"1443","Lima Duarte_MG",1304.44249009219
"1444","Dom Joaquim_MG",1210.32994722653
"1445","Itambé do Mato Dentro_MG",1212.10680257233
"1446","Santa Vitória do Palmar_RS",2482.26744841576
"1447","Santo Antônio do Jacinto_MG",1224.06261183895
"1448","Fundão_ES",1168.20560079712
"1449","Macaparana_PE",2070.35378955438
"1450","Jacuípe_AL",1199.05798883034
"1451","Vieirópolis_PB",804.167368418261
"1452","Limoeiro do Ajuru_PA",1512.74083408185
"1453","Uruburetama_CE",2308.86426160828
"1454","Joca Marques_PI",2387.67872349386
"1455","Rinópolis_SP",549.693728081532
"1456","Cachoeira de Goiás_GO",578.827793567072
"1457","Princesa Isabel_PB",745.582056101
"1458","Santa Vitória_MG",947.221648982451
"1459","Herval d'Oeste_SC",1899.72421544954
"1460","Timbaúba_PE",2080.55999213881
"1461","Babaçulândia_TO",1081.32459247231
"1462","Belo Horizonte_MG",1141.62214014647
"1463","Fátima do Sul_MS",251.151262483741
"1464","Feira Nova do Maranhão_MA",868.998523385621
"1465","Carvalhópolis_MG",1222.05111508936
"1466","Cesário Lange_SP",441.413752109958
"1467","Nova Guarita_MT",793.613495983368
"1468","Riachão_PB",892.035185446553
"1469","Alhandra_PB",864.835925739531
"1470","Macaúbas_BA",1366.65347964006
"1471","Coroatá_MA",654.698213545611
"1472","Santa Quitéria_CE",2246.58653109016
"1473","Nova Rosalândia_TO",836.898815801831
"1474","Santa Maria do Suaçuí_MG",1245.10713219276
"1475","Senhora do Porto_MG",1206.0743594213
"1476","Carlos Chagas_MG",1296.16952908542
"1477","Alagoinhas_BA",1542.10023818901
"1478","Feira de Santana_BA",1503.3351772372
"1479","Mundo Novo_GO",801.499518758644
"1480","Nova Esperança do Piriá_PA",1555.3911234239
"1481","Belém de Maria_PE",2009.49094635054
"1482","Pau dos Ferros_RN",691.248885918702
"1483","Morro da Fumaça_SC",1942.06065862098
"1484","Curralinho_PA",1788.77489866015
"1485","Pindaí_BA",1220.4511986462
"1486","Salgadinho_PB",834.293379509319
"1487","Marinópolis_SP",550.805757881689
"1488","Três Corações_MG",1216.2810295123
"1489","Carmópolis_SE",437.974989156306
"1490","Mimoso do Sul_ES",1283.72089905629
"1491","Pacajus_CE",2212.60729583827
"1492","Cocal do Sul_SC",1945.3391240886
"1493","Arambaré_RS",2266.86216043914
"1494","Senador Alexandre Costa_MA",609.893062398531
"1495","Gurinhatã_MG",953.162787627603
"1496","São Domingos_SC",1946.31562833157
"1497","São Paulo de Olivença_AM",5213.53325495812
"1498","São Sebastião da Grama_SP",317.865575182174
"1499","Borebi_SP",464.325803369498
"1500","Emilianópolis_SP",647.748650572076
"1501","Mutum_MG",1346.20974097531
"1502","Jupi_PE",1954.03359404036
"1503","Soure_PA",1557.1110463337
"1504","Mercês_MG",1268.66223091081
"1505","Bandeirantes_PR",228.8396958544
"1506","Dores do Turvo_MG",1256.91057304765
"1507","Gararu_SE",492.427062349644
"1508","Santa Helena_PR",543.902259190099
"1509","Itapecuru Mirim_MA",725.923795155457
"1510","Dom Eliseu_PA",1231.709165173
"1511","Itamarandiba_MG",1207.17410652709
"1512","Terra Santa_PA",2354.7474167785
"1513","Sacramento_MG",1027.78420736991
"1514","Lagoa de Pedras_RN",805.785688168787
"1515","Santana do Cariri_CE",1994.44281735795
"1516","Aldeias Altas_MA",578.99201155571
"1517","Itaguara_MG",1182.57656633691
"1518","Deputado Irapuan Pinheiro_CE",2119.06203151388
"1519","Lindóia do Sul_SC",1913.2335836735
"1520","Lagoa do Barro do Piauí_PI",2080.2084339734
"1521","Caraúbas_PB",820.636213986269
"1522","Ervália_MG",1277.79382039822
"1523","Bandeira do Sul_MG",1186.69429121673
"1524","Santa Terezinha de Itaipu_PR",539.685587732729
"1525","Brotas_SP",397.591621183543
"1526","Amarante_PI",2126.64518677089
"1527","São José da Safira_MG",1275.57536414344
"1528","Santa Filomena_PE",1951.63004632178
"1529","Itaberaí_GO",634.919240553816
"1530","Adrianópolis_PR",188.87067279191
"1531","Paulo Jacinto_AL",1135.00741876505
"1532","Buritizeiro_MG",1025.33008224171
"1533","Anchieta_ES",1232.37487992504
"1534","Belford Roxo_RJ",611.114695083976
"1535","Três Barras_SC",1776.50741731294
"1536","Auriflama_SP",517.510516994922
"1537","Carmo da Mata_MG",1169.83903964425
"1538","Teófilo Otoni_MG",1239.73335136698
"1539","Garanhuns_PE",1936.15048899938
"1540","Goianésia do Pará_PA",1200.7646316363
"1541","Poté_MG",1258.96137021457
"1542","Roseira_SP",307.577590849124
"1543","Campina Grande_PB",822.203663197999
"1544","Petrolândia_SC",1855.72094984483
"1545","Quatro Barras_PR",157.68520607153
"1546","Itaberaba_BA",1469.15120705884
"1547","Taguatinga_TO",776.391232475094
"1548","Oscar Bressane_SP",529.498737534292
"1549","Abreu e Lima_PE",2059.06943076903
"1550","Cambé_PR",284.727820080954
"1551","Desterro de Entre Rios_MG",1218.7197778692
"1552","Porto de Moz_PA",2091.6173890191
"1553","Itagimirim_BA",1284.98186113577
"1554","Nina Rodrigues_MA",719.831232454592
"1555","Taperoá_PB",812.128439450755
"1556","Abaetetuba_PA",1364.68465556584
"1557","Anhanguera_GO",527.476883943477
"1558","Wanderlândia_TO",1110.59497286316
"1559","Camaragibe_PE",2048.76034272487
"1560","São Francisco do Oeste_RN",705.436757945767
"1561","Munhoz_MG",1273.64531149955
"1562","Panambi_RS",2187.31368982645
"1563","Barroso_MG",1249.33197791626
"1564","São Gonçalo do Pará_MG",1133.78936655154
"1565","Linhares_ES",1107.33101920125
"1566","Porecatu_PR",310.587282346324
"1567","Lagoa Vermelha_RS",2079.51228633727
"1568","Puxinanã_PB",831.035255006529
"1569","Sebastião Leal_PI",2001.70370360189
"1570","Pinheiro Preto_SC",1876.78962668144
"1571","São João da Serra_PI",2324.85491976498
"1572","São Pedro de Alcântara_SC",1847.52669611114
"1573","Pilar do Sul_SP",437.229298863532
"1574","Ilha Solteira_SP",575.458518787264
"1575","Ivolândia_GO",586.0280968236
"1576","Primavera_PA",1493.19906457683
"1577","Itaju_SP",442.121182488913
"1578","Mucurici_ES",1056.9347061889
"1579","Praia Norte_TO",1237.13061721499
"1580","Conquista_MG",1014.07127056815
"1581","Três Coroas_RS",2159.62637636511
"1582","Uarini_AM",6215.70474685977
"1583","Itapeva_MG",1275.02811243947
"1584","Imbuia_SC",1856.78241708441
"1585","Pindoretama_CE",2224.91258474165
"1586","São Félix de Balsas_MA",576.67260587527
"1587","Monte Alegre de Minas_MG",895.798169427391
"1588","Santo Antônio do Aventureiro_MG",1330.75347110272
"1589","Entre Folhas_MG",1304.02881335795
"1590","Ibiara_PB",763.827984303008
"1591","Quixaba_PE",1990.60995453181
"1592","Pedras Grandes_SC",1929.60724207612
"1593","Catolândia_BA",1331.05373878365
"1594","Balneário Camboriú_SC",1795.62926022189
"1595","São Roque de Minas_MG",1153.46020378429
"1596","Conceição do Mato Dentro_MG",1188.17999842202
"1597","Foz do Iguaçu_PR",552.193836910426
"1598","Bastos_SP",556.643683500425
"1599","Sertaneja_PR",262.725407048665
"1600","Santo Hipólito_MG",1110.50648227294
"1601","Porto Xavier_RS",2288.32346854071
"1602","Bom Jesus do Sul_PR",519.998084604791
"1603","Nova Veneza_GO",628.81895149334
"1604","Poço Redondo_SE",493.118624623789
"1605","Santo Antônio dos Milagres_PI",2159.65533067594
"1606","Cachoeirinha_RS",2171.4472200762
"1607","Minduri_MG",1275.19156294584
"1608","Bom Jesus da Penha_MG",1133.46158752056
"1609","Lorena_SP",289.912183589718
"1610","Rio Novo do Sul_ES",1250.03745847649
"1611","Montanha_ES",1058.18118806434
"1612","Perolândia_GO",503.308866574406
"1613","Antônio Almeida_PI",2054.3677389134
"1614","São João do Araguaia_PA",1176.92726418298
"1615","Taboão da Serra_SP",378.493002191131
"1616","Castelândia_GO",511.705180653079
"1617","Jateí_MS",231.061504250672
"1618","São Martinho_SC",1943.32667606763
"1619","Américo Brasiliense_SP",382.679564323938
"1620","Batatais_SP",311.952995480782
"1621","Santa Ernestina_SP",385.297941949322
"1622","Pedra Grande_RN",882.699964291714
"1623","Curuçá_PA",1486.97184404787
"1624","Posse_GO",882.914359330473
"1625","Paverama_RS",2188.19408750428
"1626","Boca do Acre_AM",2575.846918396
"1627","Braço do Norte_SC",1935.99059936928
"1628","Jordânia_MG",1177.12693263573
"1629","Cristino Castro_PI",1852.67759268106
"1630","Cedro de São João_SE",469.750040946732
"1631","Sorocaba_SP",409.730810212512
"1632","São Vicente_SP",403.540973577599
"1633","Palma Sola_SC",1974.41366035003
"1634","Diogo de Vasconcelos_MG",1221.96021939845
"1635","Córrego Novo_MG",1277.07077966446
"1636","Calçoene_AP",3069.94426155792
"1637","Itapissuma_PE",2066.39390495674
"1638","Loreto_MA",630.788750586455
"1639","Candiba_BA",1236.671433588
"1640","Campo Maior_PI",2266.88429481096
"1641","Americano do Brasil_GO",619.46712970556
"1642","Monte Carmelo_MG",941.962563618422
"1643","Floresta do Araguaia_PA",1029.39739325176
"1644","Apiúna_SC",1817.60960246781
"1645","Progresso_RS",2202.16839464209
"1646","Francisco Santos_PI",2176.9120015366
"1647","Conceição da Aparecida_MG",1171.79704410484
"1648","Anajatuba_MA",726.658803034013
"1649","Piedade de Ponte Nova_MG",1255.03897232414
"1650","São Sebastião do Caí_RS",2150.21387247919
"1651","São Tomé_RN",841.665330646139
"1652","Paratinga_BA",1395.02273050572
"1653","Santa Rita de Jacutinga_MG",1307.56757504612
"1654","Coronel Barros_RS",2227.04481841067
"1655","Recursolândia_TO",1188.36449071829
"1656","Roteiro_AL",1126.73829792074
"1657","Santarém Novo_PA",1501.33386463089
"1658","Ipiranga_PR",264.929670282942
"1659","Peçanha_MG",1230.10650880757
"1660","Nova Alvorada_RS",2148.36111250192
"1661","São Lourenço_MG",1267.01047421355
"1662","Garibaldi_RS",2140.99492042764
"1663","Cândido Rodrigues_SP",396.593581507666
"1664","Ipiranga do Piauí_PI",2163.5540871653
"1665","São Mateus do Maranhão_MA",667.206204934818
"1666","Caxias_MA",554.615186664862
"1667","Dom Aquino_MT",1250.41817851437
"1668","Esperança do Sul_RS",2188.09553491703
"1669","Sapucaia_PA",960.691474764284
"1670","Porangatu_GO",842.148297249034
"1671","Irani_SC",1893.78077489296
"1672","São João Batista_SC",1818.07689415434
"1673","Modelo_SC",1980.07855491497
"1674","Cafarnaum_BA",1559.86068378435
"1675",NA,NA
"1676","Bragança Paulista_SP",332.343282842137
"1677","Itirapina_SP",380.230224014377
"1678","Serra Dourada_BA",1359.25989692524
"1679","Águia Branca_ES",1125.78027401806
"1680","Santo Antônio do Retiro_MG",1007.67864734833
"1681","Nova Santa Bárbara_PR",265.544328425245
"1682","Imbituva_PR",265.909620726719
"1683","Cordilheira Alta_SC",1944.17136925693
"1684","Pinheiros_ES",1063.34701265803
"1685","Alfenas_MG",1198.81640836198
"1686","Luisburgo_MG",1299.77441346303
"1687","Trindade_GO",591.903799144477
"1688","Pará de Minas_MG",1147.21408905691
"1689","Iporã do Oeste_SC",2016.95752882574
"1690","Arcoverde_PE",1944.00583304837
"1691","Tibagi_PR",229.176064689211
"1692","Salesópolis_SP",360.694303020374
"1693","Panelas_PE",1986.65135277655
"1694","Santa Terezinha de Goiás_GO",766.931257843792
"1695","Ataléia_MG",1273.6219006806
"1696","Paty do Alferes_RJ",594.898403215049
"1697","Unistalda_RS",2327.08929364475
"1698","São José dos Cordeiros_PB",802.468451401484
"1699","Itatiba_SP",353.476021136398
"1700","Doutor Ricardo_RS",2178.17145748336
"1701","São Luís do Curu_CE",2293.63334960291
"1702","Teofilândia_BA",1560.2974851174
"1703","Governador Eugênio Barros_MA",629.221583078992
"1704","Goianá_MG",1304.95035885584
"1705","Inhapi_AL",1070.26217746935
"1706","Viçosa_AL",1132.66549259748
"1707","Icapuí_CE",2191.47038676153
"1708","Santo Antônio de Lisboa_PI",2170.31492759391
"1709","Mineiros_GO",520.438164241571
"1710","Corbélia_PR",480.248058577032
"1711","Lidianópolis_PR",338.629360952146
"1712","Acaiaca_MG",1220.50884591016
"1713","Poço Branco_RN",864.063297876723
"1714","Humaitá_RS",2188.63256742069
"1715","Santo Antônio de Goiás_GO",610.99923436161
"1716","Bonito de Minas_MG",985.698832619301
"1717","Bocaina_PI",2163.58245674607
"1718","Água Fria de Goiás_GO",773.302331849529
"1719","Flora Rica_SP",612.061160756191
"1720","Ibiraiaras_RS",2091.51371990941
"1721","Leoberto Leal_SC",1896.15908681271
"1722","Lagoa Alegre_PI",2290.85809962341
"1723","Abadia de Goiás_GO",595.729882816109
"1724","Ibiaçá_RS",2078.62284872368
"1725","Catende_PE",1988.40629842913
"1726","Ocauçu_SP",530.086632822554
"1727","Gameleiras_MG",1028.86959958389
"1728","Maranhãozinho_MA",854.356196601455
"1729","Salvador do Sul_RS",2152.40090287004
"1730","Dores do Rio Preto_ES",1265.67354494522
"1731","Ibipeba_BA",1591.9337973709
"1732","Holambra_SP",356.482390619207
"1733","Ipiaú_BA",1402.95815112927
"1734","Mirante_BA",1405.64435001697
"1735","Muniz Ferreira_BA",1479.21506831684
"1736","Arapongas_PR",301.269020523979
"1737","Virginópolis_MG",1201.60009499014
"1738","Pavussu_PI",2029.12747836509
"1739","Centro Novo do Maranhão_MA",885.15044607553
"1740","São Bento do Norte_RN",899.011149193559
"1741","Santa Tereza de Goiás_GO",817.753351901129
"1742","Potiretama_CE",2128.81310780584
"1743","Vila Velha_ES",1188.86005011082
"1744","Galvão_SC",1953.89066254387
"1745","Algodão de Jandaíra_PB",879.28481475263
"1746","Paripueira_AL",1154.26304720505
"1747","Arroio Trinta_SC",1890.17675523301
"1748","Urucurituba_AM",3094.92522302058
"1749","Bela Vista de Goiás_GO",579.723390548856
"1750","Pajeú do Piauí_PI",2037.65966618048
"1751","Sanclerlândia_GO",596.567686792926
"1752","Ewbank da Câmara_MG",1267.12304471997
"1753","São Martinho_RS",2207.55959737365
"1754","Arinos_MG",820.005031960881
"1755","Paranapuã_SP",535.517298165194
"1756","Santa Maria da Serra_SP",418.2616542681
"1757","Fama_MG",1203.68197168784
"1758","Leópolis_PR",256.419211265062
"1759","Irecê_BA",1586.31914205155
"1760","São Bento do Sapucaí_SP",295.026672614546
"1761","Rio dos Bois_TO",933.35582114197
"1762","Jaru_RO",1785.30758162833
"1763","Uniflor_PR",369.511225459445
"1764","São Raimundo Nonato_PI",2040.47140411656
"1765","Cruzália_SP",598.079282157338
"1766","Água Preta_PE",1987.07324432743
"1767","Santa Rita de Cássia_BA",1419.53035072726
"1768","Rubinéia_SP",586.347751928417
"1769","São Pedro da Água Branca_MA",977.26867474179
"1770","Centralina_MG",856.349340806132
"1771","Maruim_SE",431.294713055429
"1772","Eusébio_CE",2237.63520227709
"1773","Nova Esperança do Sudoeste_PR",473.700741489933
"1774","Itaipulândia_PR",537.437491066092
"1775","Canudos_BA",1682.92977216013
"1776","Altônia_PR",478.994559364297
"1777","Serra do Navio_AP",3127.19000077634
"1778","Nossa Senhora das Dores_SE",447.767887092616
"1779","Betim_MG",1138.37959734767
"1780","Paraibano_MA",516.149263850323
"1781","Vargem Bonita_MG",1164.28140028538
"1782","Novo Lino_AL",1184.32966446296
"1783","Buritirana_MA",839.272233860285
"1784","Ouro Verde_SC",1930.396326082
"1785","Paramirim_BA",1343.82374376664
"1786","Rosário do Sul_RS",2367.30862126614
"1787","Nova Colinas_MA",749.021085784984
"1788","Montezuma_MG",1020.81631376916
"1789","Fervedouro_MG",1304.38364510113
"1790","Olho D'Água do Piauí_PI",2168.22355391893
"1791","Piritiba_BA",1570.51039833028
"1792","Olho d'Água do Casado_AL",1066.31276891567
"1793","Marituba_PA",1415.63195109237
"1794","Mimoso de Goiás_GO",761.46585032111
"1795","Belo Vale_MG",1181.28332486227
"1796","Geminiano_PI",2154.94779285515
"1797","Matinhos_PR",224.912996785133
"1798","Sanharó_PE",1974.75055871206
"1799","Santa Terezinha do Progresso_SC",2003.75367317779
"1800","Pacaembu_SP",592.965940567749
"1801","Formosa do Oeste_PR",459.004877878161
"1802","Dirce Reis_SP",563.494361834173
"1803","Santa Luzia_PB",816.648889483573
"1804","Siqueira Campos_PR",182.251422375861
"1805","Macambira_SE",436.671587998524
"1806","Poconé_MT",1212.01329596234
"1807","Parnaguá_PI",1730.46525247818
"1808","Anastácio_MS",348.131801054437
"1809","Pinhalzinho_SP",346.167080866133
"1810","General Salgado_SP",502.974237906385
"1811","Bom Jesus_RS",2097.71719447884
"1812","Palmitos_SC",1986.7089140117
"1813","Água Santa_RS",2119.10878641818
"1814","Santa Helena de Minas_MG",1256.36653252624
"1815","Jatobá_PE",1825.69352929963
"1816","Japoatã_SE",466.994675926406
"1817","Itanagra_BA",1585.5394530245
"1818","Tacaratu_PE",1840.55095797437
"1819","Mathias Lobato_MG",1278.55403692465
"1820","Palmelo_GO",615.235867606147
"1821","Lábrea_AM",2375.81305351977
"1822","Petrolina de Goiás_GO",639.401226257102
"1823","São Ludgero_SC",1940.97556448285
"1824","Uberlândia_MG",916.020044445278
"1825","Buritizal_SP",337.03431717891
"1826","Vera Cruz_BA",1507.60266008442
